Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type
58450,11543,UDP,1079,Data,FTP
11930,61302,ICMP,721,Data,HTTP
12179,27069,ICMP,1020,Data,HTTP
47933,11897,TCP,560,Data,HTTP
31778,39894,UDP,297,Control,FTP
7125,26748,UDP,1290,Control,DNS
58907,4359,ICMP,345,Control,HTTP
5633,36410,TCP,626,Data,FTP
5339,45195,UDP,559,Data,HTTP
11838,42604,TCP,1427,Data,HTTP
64432,26726,TCP,684,Control,FTP
16013,42059,ICMP,1440,Control,FTP
25839,38208,TCP,418,Control,FTP
55641,12107,TCP,430,Control,FTP
36087,39207,ICMP,884,Control,FTP
16589,25822,ICMP,653,Data,HTTP
25587,45939,ICMP,1058,Data,DNS
39012,59270,TCP,669,Control,HTTP
13346,5649,UDP,1204,Data,HTTP
57656,18186,TCP,1229,Control,DNS
13750,4098,UDP,139,Data,DNS
22923,16270,TCP,495,Data,DNS
17647,52376,ICMP,1107,Data,HTTP
17692,16683,TCP,350,Control,DNS
24638,25936,UDP,645,Control,DNS
43982,11972,ICMP,153,Data,HTTP
25010,10251,TCP,499,Control,DNS
62649,40050,ICMP,385,Data,HTTP
21956,25910,TCP,746,Data,DNS
8565,4671,ICMP,1352,Control,FTP
47728,13886,ICMP,1457,Control,FTP
62328,3083,TCP,1396,Data,DNS
42433,63821,UDP,430,Data,FTP
9084,13052,ICMP,427,Data,DNS
37772,62005,ICMP,1117,Data,DNS
18075,20552,TCP,367,Data,HTTP
43043,40521,UDP,104,Data,FTP
51003,34382,UDP,1322,Control,DNS
54065,58866,TCP,1417,Data,FTP
30180,18507,ICMP,1420,Data,FTP
43143,27083,TCP,1069,Control,DNS
20881,11172,TCP,1363,Control,FTP
53346,56219,UDP,1166,Control,FTP
27394,6698,ICMP,622,Control,FTP
7380,8107,ICMP,65,Data,HTTP
43288,53442,ICMP,1060,Control,HTTP
52472,61062,TCP,671,Data,HTTP
34333,65251,UDP,1095,Data,HTTP
10264,1032,UDP,640,Data,FTP
59854,6020,UDP,678,Data,DNS
25314,16892,ICMP,693,Data,HTTP
39993,9336,UDP,973,Data,FTP
20820,17805,TCP,271,Control,DNS
48988,30535,ICMP,225,Control,HTTP
40689,65263,UDP,1405,Data,HTTP
61345,24889,UDP,67,Control,HTTP
11187,44184,ICMP,984,Control,HTTP
15022,4298,ICMP,534,Control,HTTP
16232,32817,TCP,1368,Data,HTTP
28504,35043,TCP,911,Data,DNS
18716,58597,UDP,1083,Control,DNS
32761,17290,ICMP,661,Control,DNS
32156,2544,TCP,521,Data,HTTP
55407,56177,UDP,929,Data,FTP
17914,34873,TCP,792,Data,FTP
9315,63474,UDP,1231,Control,FTP
19726,31388,ICMP,387,Data,FTP
23470,24263,UDP,471,Data,FTP
39909,48856,TCP,246,Data,HTTP
14242,12986,UDP,279,Data,DNS
26626,58607,ICMP,633,Control,HTTP
4797,55216,UDP,682,Data,FTP
16877,50271,UDP,1240,Data,FTP
26106,64206,ICMP,97,Data,FTP
50097,49833,TCP,1327,Data,DNS
26454,24103,UDP,1146,Data,HTTP
24982,15392,UDP,494,Control,DNS
49875,7538,TCP,1160,Data,FTP
9409,40929,ICMP,1131,Control,DNS
54240,59149,TCP,479,Data,FTP
8874,2975,ICMP,776,Data,HTTP
31506,60636,TCP,202,Data,FTP
1944,39494,TCP,651,Control,DNS
15875,7061,TCP,1275,Control,FTP
16879,26672,UDP,64,Data,HTTP
9623,17217,ICMP,659,Control,DNS
51683,29650,TCP,1018,Control,FTP
48677,40802,UDP,911,Control,DNS
11480,32075,TCP,587,Data,FTP
19801,43311,ICMP,967,Control,HTTP
60235,23304,UDP,1403,Data,DNS
49673,19734,ICMP,1268,Control,DNS
5540,54518,ICMP,1256,Control,FTP
15108,16210,UDP,1242,Control,DNS
2410,53441,UDP,791,Control,FTP
58865,55114,UDP,536,Data,FTP
1374,31522,TCP,640,Control,FTP
49459,39108,ICMP,202,Data,HTTP
62113,28241,ICMP,854,Control,DNS
1547,2675,TCP,994,Control,DNS
36680,29188,ICMP,187,Control,FTP
48107,58975,ICMP,749,Data,DNS
4363,63658,ICMP,588,Control,HTTP
49547,56672,TCP,360,Control,HTTP
49912,4364,UDP,1193,Control,FTP
20214,47518,TCP,1203,Control,HTTP
53922,9157,TCP,1344,Control,HTTP
58514,55570,TCP,1042,Control,HTTP
49855,14346,UDP,787,Data,HTTP
15104,6789,TCP,719,Control,HTTP
44212,21136,UDP,116,Data,DNS
36992,65485,ICMP,278,Data,HTTP
4417,27756,ICMP,107,Control,HTTP
53317,8323,ICMP,168,Control,DNS
24354,32205,ICMP,441,Data,HTTP
1513,34577,ICMP,852,Control,DNS
2886,33730,TCP,1328,Data,DNS
27202,3280,TCP,701,Data,HTTP
7832,31119,UDP,118,Control,HTTP
44024,49357,ICMP,868,Data,DNS
35323,3454,ICMP,1007,Data,HTTP
45433,13596,TCP,1187,Data,FTP
62633,57741,UDP,1104,Control,HTTP
28072,65003,TCP,855,Data,FTP
13707,45416,ICMP,111,Control,FTP
31941,46135,ICMP,1209,Control,HTTP
44229,55795,ICMP,663,Control,DNS
25748,53217,TCP,1473,Data,FTP
56432,19739,ICMP,1258,Data,FTP
63045,7341,TCP,1014,Data,DNS
33563,29147,TCP,1253,Data,HTTP
26064,7990,UDP,150,Control,FTP
64223,11021,UDP,1377,Data,FTP
10123,60111,TCP,972,Control,FTP
45404,45107,TCP,789,Control,FTP
7715,57101,TCP,723,Control,HTTP
49180,14343,TCP,987,Control,FTP
65280,63040,UDP,760,Data,FTP
36299,23884,UDP,1261,Control,HTTP
26979,54791,TCP,845,Control,FTP
49698,58714,TCP,859,Control,DNS
60220,2729,UDP,102,Control,FTP
64984,19416,TCP,64,Control,FTP
64629,17320,UDP,522,Control,FTP
15910,48804,UDP,713,Control,FTP
5054,63669,UDP,229,Data,HTTP
8583,64415,ICMP,1257,Data,DNS
59723,32143,TCP,1097,Control,DNS
20313,56816,UDP,1306,Data,HTTP
37054,59155,ICMP,1130,Control,DNS
17470,50452,UDP,1489,Data,DNS
36749,65144,TCP,1485,Data,HTTP
3201,35665,TCP,464,Data,HTTP
16395,13514,ICMP,282,Data,HTTP
36779,38663,UDP,100,Control,DNS
37770,17172,ICMP,149,Control,DNS
61695,31424,TCP,210,Control,HTTP
21630,46674,TCP,1125,Data,DNS
62482,39382,UDP,836,Data,HTTP
17008,20828,ICMP,1424,Control,FTP
63349,63257,ICMP,471,Control,DNS
52832,10810,UDP,715,Control,FTP
12549,59291,ICMP,1023,Control,FTP
6234,19077,ICMP,113,Control,FTP
27827,43441,UDP,408,Control,DNS
7392,7733,UDP,113,Data,FTP
41361,4416,UDP,481,Control,DNS
41161,34477,UDP,1239,Data,DNS
33063,26305,TCP,1062,Data,FTP
54804,14895,TCP,1111,Data,FTP
36293,22447,ICMP,315,Data,DNS
54611,57813,TCP,1464,Control,DNS
49393,28752,UDP,295,Data,HTTP
62400,9352,ICMP,972,Control,DNS
54850,36920,TCP,1420,Data,DNS
46729,51386,TCP,832,Control,HTTP
7456,21664,TCP,1449,Control,FTP
2534,63534,ICMP,368,Data,HTTP
9368,19170,UDP,400,Control,DNS
16246,35421,ICMP,1259,Control,HTTP
19181,36976,ICMP,814,Data,HTTP
7449,35310,TCP,918,Control,FTP
15749,34906,ICMP,300,Data,HTTP
23602,18473,TCP,600,Control,HTTP
64996,38928,ICMP,740,Data,DNS
13988,6741,UDP,111,Data,FTP
46081,52203,UDP,421,Data,DNS
8789,59251,UDP,503,Data,HTTP
16615,44679,UDP,161,Data,FTP
7980,57236,TCP,1425,Data,FTP
8519,5842,TCP,1433,Data,DNS
35683,24648,ICMP,1245,Control,FTP
51785,61799,ICMP,711,Data,HTTP
13003,18584,ICMP,1494,Data,DNS
2388,52832,TCP,855,Data,DNS
32637,63040,TCP,289,Data,HTTP
23543,37566,UDP,1354,Data,DNS
43392,24811,TCP,1089,Control,DNS
21669,42070,ICMP,620,Control,HTTP
37451,45998,ICMP,434,Data,FTP
19729,28090,UDP,578,Control,DNS
30668,39443,UDP,427,Data,HTTP
27661,18360,TCP,690,Data,DNS
48467,48357,ICMP,1218,Control,HTTP
41664,6912,ICMP,283,Data,FTP
10760,44742,ICMP,146,Control,HTTP
33465,45820,UDP,257,Control,FTP
44245,50027,UDP,1119,Control,DNS
53992,24638,UDP,696,Control,HTTP
49013,64368,ICMP,1108,Control,HTTP
57571,62985,TCP,782,Data,FTP
51563,24762,ICMP,661,Control,HTTP
8028,55557,ICMP,75,Data,HTTP
43970,38978,ICMP,605,Control,DNS
30003,33119,ICMP,367,Control,FTP
2454,32058,UDP,358,Data,HTTP
29435,53022,UDP,1017,Control,FTP
4861,22699,UDP,1374,Control,DNS
3928,39556,ICMP,232,Control,HTTP
48374,34984,TCP,1389,Data,DNS
6108,16728,ICMP,854,Data,FTP
58559,28201,UDP,860,Data,FTP
54711,31951,UDP,1210,Data,HTTP
9011,23378,TCP,610,Data,DNS
42482,6903,UDP,715,Control,FTP
11791,57401,TCP,1050,Control,FTP
21608,4311,UDP,211,Control,DNS
47863,25943,ICMP,240,Control,HTTP
46686,39977,TCP,421,Data,DNS
37332,19140,UDP,1387,Control,HTTP
37723,7984,UDP,347,Data,HTTP
41219,15801,UDP,572,Data,DNS
48819,35739,TCP,363,Control,DNS
33455,61841,UDP,1331,Data,DNS
45387,8608,UDP,1393,Control,HTTP
11912,39492,UDP,1196,Data,DNS
48354,63465,TCP,636,Control,FTP
26277,2086,ICMP,1381,Control,HTTP
46286,47007,TCP,473,Control,FTP
19546,2191,ICMP,1268,Data,HTTP
35496,8189,ICMP,1065,Data,DNS
5442,45379,ICMP,201,Data,FTP
46430,48434,UDP,520,Data,DNS
46838,21071,ICMP,436,Data,DNS
11079,10944,ICMP,624,Control,DNS
14177,51876,TCP,1353,Control,HTTP
3208,15891,ICMP,767,Data,HTTP
42537,34317,TCP,1291,Data,HTTP
50666,48020,ICMP,332,Control,FTP
2202,9171,UDP,205,Control,DNS
51312,7871,ICMP,453,Data,DNS
18581,36796,UDP,906,Control,FTP
57153,62677,TCP,1442,Control,DNS
12044,16569,UDP,686,Data,FTP
58658,23587,TCP,1298,Control,DNS
11633,65033,UDP,1321,Control,DNS
24451,43279,ICMP,1068,Control,FTP
18159,30110,UDP,108,Control,DNS
31995,3081,ICMP,897,Data,HTTP
63512,28242,ICMP,1083,Data,DNS
45917,19827,TCP,472,Control,HTTP
62315,39591,UDP,889,Control,HTTP
33882,26146,ICMP,176,Data,DNS
62072,59350,ICMP,445,Control,DNS
63968,44705,UDP,163,Data,FTP
33709,51608,TCP,284,Control,DNS
47982,5730,TCP,427,Control,DNS
35789,48250,ICMP,175,Data,HTTP
39694,4459,TCP,954,Control,HTTP
60845,42174,UDP,1022,Data,FTP
29048,51975,UDP,1410,Data,FTP
60642,15447,TCP,568,Data,DNS
39610,42869,TCP,1271,Data,HTTP
62593,11531,ICMP,392,Control,HTTP
43821,17007,UDP,1062,Data,FTP
18506,44584,TCP,577,Control,HTTP
27251,7396,ICMP,116,Control,DNS
35128,28415,TCP,887,Data,FTP
60082,60282,ICMP,963,Control,HTTP
57556,59995,ICMP,833,Data,FTP
18789,49646,ICMP,222,Control,FTP
56477,7134,UDP,1319,Control,HTTP
15534,26736,ICMP,1352,Data,FTP
57506,46082,ICMP,896,Control,FTP
64424,34117,ICMP,289,Control,DNS
32110,64765,ICMP,1214,Data,HTTP
45469,4126,ICMP,389,Control,FTP
1536,61583,ICMP,540,Data,DNS
49492,12625,ICMP,1398,Data,FTP
58521,20629,TCP,490,Data,HTTP
7345,32974,UDP,293,Control,HTTP
1746,29032,TCP,861,Data,HTTP
61159,58424,TCP,1478,Control,HTTP
59161,18291,ICMP,1433,Data,FTP
7469,9773,TCP,136,Data,FTP
63624,40508,ICMP,1017,Data,HTTP
48033,61400,ICMP,966,Data,HTTP
12200,35409,TCP,64,Control,FTP
53259,24697,UDP,794,Data,HTTP
18818,23354,ICMP,118,Data,HTTP
12537,51262,TCP,659,Data,HTTP
57479,58180,ICMP,592,Control,DNS
55183,16024,TCP,427,Control,FTP
44184,15922,TCP,214,Control,DNS
20462,16967,UDP,330,Control,FTP
28466,24819,TCP,125,Control,HTTP
62739,6780,UDP,258,Data,FTP
5208,13420,TCP,859,Control,FTP
37319,52903,TCP,484,Data,HTTP
5546,22962,ICMP,994,Data,HTTP
31013,4922,UDP,1291,Control,FTP
12703,44069,ICMP,1249,Control,DNS
8816,1867,UDP,1103,Data,FTP
65481,17316,UDP,440,Control,DNS
37342,62263,ICMP,338,Data,HTTP
30406,22206,UDP,819,Control,DNS
46396,36969,ICMP,627,Data,FTP
34368,33986,TCP,395,Control,HTTP
5548,65206,TCP,586,Control,HTTP
18381,25506,ICMP,260,Data,HTTP
32467,50104,TCP,303,Data,HTTP
7930,6005,TCP,385,Control,FTP
37571,18290,ICMP,111,Data,FTP
16823,44484,ICMP,1332,Control,HTTP
37830,28694,TCP,177,Control,DNS
7646,13161,ICMP,451,Data,DNS
44290,17672,ICMP,129,Data,FTP
52603,50229,UDP,933,Data,DNS
20973,63212,TCP,1246,Control,HTTP
2087,13557,TCP,245,Data,FTP
23204,43985,UDP,432,Control,DNS
2759,29429,TCP,346,Data,HTTP
13461,65521,UDP,547,Control,HTTP
14753,8048,ICMP,331,Control,DNS
42375,27703,TCP,1031,Data,DNS
15304,18625,UDP,1086,Data,FTP
64774,6057,TCP,497,Control,FTP
60528,44507,TCP,619,Control,FTP
63438,5923,ICMP,593,Control,DNS
48922,46469,UDP,662,Control,FTP
8708,13536,ICMP,459,Control,DNS
62519,18051,ICMP,1369,Control,HTTP
45819,39258,TCP,223,Data,FTP
61834,51203,ICMP,992,Data,DNS
45092,19368,TCP,378,Control,FTP
59371,8264,ICMP,1466,Data,DNS
33417,19156,TCP,663,Control,FTP
9786,45275,TCP,1229,Control,DNS
15016,3786,ICMP,1207,Control,DNS
50383,2967,TCP,1122,Control,FTP
9334,17485,TCP,1169,Control,DNS
1028,56028,TCP,97,Control,DNS
38539,52804,TCP,1268,Control,DNS
27661,7917,TCP,1491,Data,HTTP
41367,54269,TCP,1043,Data,DNS
26184,10337,UDP,458,Control,FTP
15668,12260,TCP,864,Data,HTTP
26978,13440,TCP,449,Control,DNS
44882,65362,UDP,208,Data,HTTP
25964,54010,UDP,734,Control,FTP
49907,58969,ICMP,379,Control,HTTP
50939,4919,UDP,822,Data,DNS
50166,57081,ICMP,1153,Control,HTTP
15672,27365,UDP,177,Data,DNS
28608,42541,TCP,311,Control,FTP
1678,19927,ICMP,1369,Data,DNS
56793,28085,ICMP,771,Control,FTP
37336,38802,ICMP,1113,Data,HTTP
1302,24178,ICMP,793,Data,HTTP
42375,19896,UDP,673,Control,DNS
47860,63972,ICMP,1381,Control,HTTP
15012,46991,TCP,258,Data,FTP
43744,4087,UDP,1336,Data,HTTP
42352,2253,UDP,402,Data,DNS
64371,5509,UDP,1152,Data,FTP
24655,26836,ICMP,1112,Data,DNS
50987,48037,UDP,764,Control,FTP
59882,19858,ICMP,854,Control,DNS
3215,53139,ICMP,619,Data,FTP
46952,13321,UDP,518,Control,DNS
18918,32953,ICMP,539,Data,FTP
18759,63884,UDP,1144,Data,HTTP
14094,16475,UDP,842,Data,HTTP
43296,16139,TCP,221,Data,DNS
12906,51808,TCP,528,Control,DNS
2750,59369,UDP,1304,Control,HTTP
60825,11894,TCP,209,Data,FTP
54796,26376,ICMP,727,Control,FTP
53091,40656,TCP,750,Data,HTTP
53843,64336,ICMP,94,Data,HTTP
36956,36170,UDP,1090,Control,DNS
26319,39898,TCP,408,Data,FTP
60669,4167,ICMP,1333,Data,FTP
58537,59972,UDP,917,Control,FTP
32898,5157,TCP,1014,Control,HTTP
52510,54080,ICMP,676,Control,FTP
26512,60329,ICMP,792,Control,FTP
10228,57058,UDP,1158,Control,FTP
26812,6493,ICMP,1188,Control,FTP
45705,31396,UDP,424,Control,DNS
34315,18680,TCP,326,Control,FTP
51109,16702,ICMP,989,Data,DNS
21112,32516,ICMP,530,Control,DNS
45558,25424,ICMP,877,Control,DNS
54596,50127,TCP,1242,Data,HTTP
3157,17886,TCP,533,Data,FTP
9639,17999,UDP,368,Data,HTTP
6764,52567,TCP,1271,Control,DNS
1457,28344,UDP,957,Data,FTP
62224,31011,UDP,1381,Data,FTP
65003,36461,UDP,1112,Control,HTTP
29879,50594,ICMP,1461,Data,FTP
35542,44465,TCP,1314,Data,FTP
30173,59661,TCP,983,Data,HTTP
38599,9453,ICMP,758,Data,DNS
50617,21910,UDP,516,Data,DNS
33734,64592,ICMP,338,Data,HTTP
63966,55190,TCP,427,Control,HTTP
36119,56764,UDP,728,Control,FTP
37479,32823,ICMP,669,Control,HTTP
59886,20549,ICMP,1082,Data,DNS
57924,55484,UDP,305,Data,DNS
19714,47662,TCP,975,Control,DNS
65447,63354,ICMP,1263,Control,FTP
57507,8559,ICMP,255,Data,DNS
27749,48834,TCP,1308,Data,FTP
31394,26887,TCP,254,Data,DNS
54339,55253,UDP,223,Control,HTTP
58486,35618,TCP,495,Control,HTTP
18525,32878,ICMP,746,Control,FTP
7618,31619,UDP,1027,Control,DNS
38574,40259,UDP,234,Data,FTP
40424,16643,TCP,1226,Control,FTP
7367,1358,ICMP,929,Data,FTP
25490,28252,TCP,1343,Control,FTP
5871,44928,UDP,96,Control,DNS
33419,54933,ICMP,1471,Control,HTTP
36126,61048,ICMP,1103,Data,HTTP
34628,59699,ICMP,1377,Data,HTTP
36860,28306,UDP,912,Data,DNS
10751,24038,TCP,120,Control,FTP
51141,20860,UDP,1012,Data,FTP
27593,64416,ICMP,775,Control,DNS
62495,41963,TCP,512,Control,DNS
8469,57180,UDP,1466,Control,HTTP
20573,31342,UDP,200,Control,FTP
45396,30521,ICMP,931,Data,DNS
37976,17506,UDP,1055,Control,HTTP
42462,61350,ICMP,705,Data,DNS
39400,39223,UDP,305,Data,DNS
7147,5610,TCP,89,Data,FTP
8493,6047,ICMP,692,Data,FTP
53145,43488,TCP,107,Control,HTTP
64718,13940,TCP,509,Control,HTTP
29450,59618,UDP,292,Control,HTTP
18981,59320,ICMP,250,Control,HTTP
15349,42810,UDP,898,Data,HTTP
12663,12490,UDP,125,Control,HTTP
31580,19515,UDP,202,Control,HTTP
3292,55073,TCP,480,Data,DNS
18321,54610,TCP,998,Data,FTP
59887,15206,ICMP,821,Data,HTTP
16000,58924,TCP,837,Data,FTP
25232,34324,UDP,977,Data,DNS
28610,49108,ICMP,794,Control,HTTP
22682,61091,TCP,338,Control,FTP
40967,54309,ICMP,703,Data,HTTP
2133,53236,UDP,1426,Control,DNS
43131,39251,ICMP,1374,Data,DNS
50496,46646,TCP,1026,Control,DNS
7048,55335,ICMP,965,Data,FTP
51200,8589,UDP,1299,Data,DNS
22130,44468,UDP,386,Control,FTP
11487,4481,TCP,1388,Data,DNS
24110,27128,ICMP,829,Control,FTP
57162,24248,ICMP,498,Control,HTTP
39379,52398,TCP,222,Data,HTTP
2716,1571,TCP,222,Control,HTTP
53822,55072,UDP,1404,Control,DNS
12683,14856,ICMP,1346,Data,FTP
44567,54545,ICMP,870,Control,HTTP
40169,46467,TCP,777,Control,HTTP
43694,19312,UDP,462,Data,FTP
51754,51301,UDP,1376,Control,FTP
4764,31038,TCP,828,Data,DNS
27508,55787,TCP,860,Data,DNS
38868,19521,TCP,1070,Control,HTTP
1736,58182,TCP,544,Control,DNS
21496,25720,ICMP,1144,Data,FTP
21384,60073,ICMP,326,Control,FTP
21464,40769,UDP,983,Control,FTP
49389,61695,ICMP,87,Data,DNS
4723,5026,ICMP,963,Data,HTTP
24186,12257,ICMP,661,Data,DNS
52242,62165,ICMP,766,Data,DNS
48659,64625,ICMP,1047,Control,FTP
27289,27685,UDP,1036,Control,HTTP
52534,38431,ICMP,464,Data,FTP
26198,53518,TCP,1297,Data,FTP
16510,56906,TCP,1417,Control,FTP
45206,26034,UDP,842,Data,FTP
60938,19628,TCP,884,Data,HTTP
19207,58373,UDP,685,Data,DNS
57824,23287,TCP,720,Data,DNS
62065,11523,ICMP,703,Data,FTP
13660,30911,UDP,1112,Data,FTP
62042,40087,ICMP,1485,Control,FTP
4992,18915,TCP,399,Control,DNS
20427,22955,UDP,961,Data,DNS
20362,4162,TCP,1116,Data,HTTP
25913,20040,TCP,205,Control,DNS
21498,65039,ICMP,758,Data,DNS
26952,35374,TCP,1408,Data,DNS
43615,45991,ICMP,559,Data,FTP
9119,59409,ICMP,286,Control,FTP
8617,18757,ICMP,666,Data,HTTP
55766,35099,ICMP,972,Data,DNS
6722,2193,TCP,349,Data,HTTP
64175,2809,TCP,373,Data,HTTP
24067,20087,ICMP,174,Control,HTTP
16343,53789,TCP,932,Data,FTP
49027,18667,TCP,360,Control,FTP
51139,48462,TCP,859,Data,DNS
55549,17626,ICMP,648,Control,FTP
13918,20250,ICMP,434,Data,HTTP
53916,4898,TCP,847,Data,HTTP
22301,3692,TCP,1392,Control,DNS
26230,26718,TCP,590,Control,FTP
28532,17952,UDP,1096,Data,FTP
53818,20068,UDP,381,Control,FTP
36242,23407,UDP,673,Data,DNS
37674,13500,TCP,1048,Control,FTP
46964,33223,UDP,828,Data,HTTP
2619,17038,UDP,911,Control,DNS
62809,52135,UDP,469,Data,FTP
24329,25413,UDP,471,Control,HTTP
21258,22075,TCP,1315,Data,FTP
26895,1858,TCP,705,Data,FTP
63851,52793,TCP,1217,Control,FTP
5188,58152,TCP,234,Control,HTTP
60065,33853,TCP,1035,Control,FTP
32336,4906,UDP,843,Data,HTTP
9068,59710,ICMP,795,Control,HTTP
26887,62117,TCP,495,Data,DNS
54054,17232,UDP,1398,Data,DNS
51317,63420,UDP,695,Data,HTTP
62578,23477,UDP,435,Control,FTP
28840,15983,ICMP,496,Control,FTP
12700,7684,ICMP,149,Data,HTTP
57062,59469,ICMP,794,Control,DNS
36323,31799,TCP,759,Control,FTP
46312,8844,UDP,1480,Control,DNS
1508,18208,TCP,1130,Data,DNS
56192,50637,UDP,302,Data,DNS
32458,35025,UDP,1347,Data,DNS
55291,59264,UDP,270,Control,FTP
34256,8271,TCP,1223,Control,HTTP
12379,14857,UDP,90,Data,FTP
27066,23291,TCP,1179,Control,DNS
43778,23813,TCP,81,Control,DNS
11540,61393,UDP,375,Data,HTTP
28129,16162,TCP,448,Control,HTTP
9312,18851,TCP,804,Control,FTP
8736,36317,UDP,970,Control,DNS
32170,20808,ICMP,742,Data,FTP
40967,60488,UDP,525,Data,FTP
11281,45003,UDP,1455,Data,FTP
15207,12481,ICMP,961,Control,HTTP
24055,42504,UDP,449,Control,DNS
44142,38293,TCP,1240,Control,HTTP
17908,19450,TCP,178,Data,FTP
43450,56504,ICMP,187,Data,FTP
10098,27850,UDP,1391,Data,DNS
51685,47749,TCP,140,Control,DNS
30976,8843,TCP,604,Control,FTP
21833,9160,UDP,1014,Data,DNS
31594,34587,ICMP,1154,Data,DNS
19960,6791,UDP,1465,Data,HTTP
40446,62118,UDP,1280,Control,HTTP
18994,49841,TCP,379,Control,HTTP
46117,39241,UDP,1117,Control,FTP
36991,2475,ICMP,1193,Control,DNS
54210,61333,TCP,1165,Data,FTP
15317,54609,ICMP,1066,Data,HTTP
38945,43622,TCP,1386,Data,DNS
12250,48853,ICMP,892,Control,HTTP
50504,58547,UDP,1015,Data,DNS
30869,16992,UDP,894,Control,DNS
55004,65062,UDP,248,Data,DNS
53147,21640,ICMP,1270,Data,DNS
32819,14225,TCP,1301,Control,HTTP
41623,37293,TCP,1356,Control,HTTP
40998,20601,ICMP,283,Data,DNS
62346,19926,UDP,876,Data,HTTP
58155,21407,UDP,986,Control,HTTP
59177,7815,UDP,393,Data,DNS
49172,42069,TCP,1467,Data,FTP
22126,29629,ICMP,810,Data,FTP
20946,53018,UDP,432,Control,HTTP
34965,10480,ICMP,1264,Control,DNS
60979,61167,UDP,895,Data,DNS
31494,6484,UDP,745,Control,FTP
49054,1837,UDP,1294,Control,HTTP
20122,6814,TCP,446,Control,FTP
19112,34320,TCP,238,Data,HTTP
10589,50715,ICMP,753,Control,HTTP
17511,5588,TCP,810,Control,HTTP
37558,39574,TCP,1093,Data,HTTP
12108,34671,ICMP,653,Control,FTP
63166,4014,ICMP,849,Control,FTP
12759,27616,TCP,353,Data,FTP
44196,54973,TCP,403,Control,HTTP
44775,13992,UDP,526,Control,HTTP
45513,19091,UDP,957,Data,HTTP
37562,53896,UDP,943,Data,FTP
17721,39706,TCP,1480,Control,FTP
34148,24586,UDP,399,Data,FTP
20169,41454,TCP,194,Control,FTP
40808,18880,ICMP,1233,Control,DNS
2944,60323,ICMP,626,Data,FTP
31365,60841,TCP,936,Control,DNS
46763,6871,UDP,1324,Data,FTP
62963,25061,UDP,935,Data,HTTP
28579,28535,ICMP,421,Data,HTTP
40368,41615,ICMP,677,Data,FTP
37956,42472,TCP,542,Control,FTP
60849,4649,ICMP,1424,Control,DNS
39478,8589,TCP,1498,Control,FTP
3347,6986,ICMP,185,Data,FTP
16097,59089,TCP,641,Data,HTTP
29281,50016,ICMP,729,Data,FTP
51827,34484,TCP,1404,Data,DNS
61910,56922,TCP,1251,Control,DNS
62076,31393,ICMP,569,Data,DNS
7963,3321,UDP,1404,Data,HTTP
56503,13439,UDP,269,Data,FTP
18600,14859,UDP,1108,Data,DNS
28723,17506,TCP,75,Data,FTP
8340,9080,UDP,721,Control,HTTP
46631,32315,TCP,1399,Data,HTTP
53983,14840,ICMP,74,Control,DNS
15130,11432,UDP,148,Data,FTP
34503,53038,ICMP,1090,Control,DNS
34075,45417,TCP,1496,Data,HTTP
21583,11449,TCP,1295,Data,FTP
38578,46000,TCP,316,Control,FTP
33877,17754,ICMP,329,Control,HTTP
35066,29001,ICMP,1153,Control,HTTP
35137,61830,UDP,251,Data,DNS
4559,24909,TCP,785,Data,HTTP
23369,32269,UDP,1269,Data,DNS
32662,41335,UDP,1360,Control,HTTP
21496,2539,UDP,956,Control,HTTP
56303,64806,UDP,1130,Control,HTTP
22154,39473,TCP,308,Control,DNS
57261,60288,UDP,552,Control,HTTP
3508,8476,TCP,932,Data,DNS
17436,1058,UDP,1042,Control,FTP
12457,19840,ICMP,1463,Control,HTTP
53654,13368,UDP,1422,Control,HTTP
33882,48230,TCP,1089,Data,FTP
64861,49979,UDP,121,Control,HTTP
28780,61537,TCP,822,Control,HTTP
7466,33010,TCP,1275,Data,DNS
14847,9390,UDP,1073,Data,HTTP
12720,34097,UDP,1040,Control,DNS
52671,43564,TCP,1427,Data,FTP
10050,40273,ICMP,74,Control,FTP
12698,50113,UDP,1400,Control,HTTP
25203,58748,ICMP,700,Control,DNS
47595,59095,ICMP,785,Control,FTP
32349,20068,ICMP,236,Data,FTP
31150,18829,UDP,1382,Data,DNS
22836,21002,UDP,285,Control,HTTP
40266,13454,ICMP,405,Data,FTP
34468,7369,ICMP,953,Control,DNS
26534,41809,TCP,157,Data,DNS
37226,38281,UDP,121,Control,HTTP
19581,30358,TCP,1199,Control,DNS
59335,44388,TCP,263,Data,DNS
11112,38503,TCP,982,Data,DNS
47883,54153,ICMP,730,Control,FTP
51453,20022,ICMP,1177,Data,DNS
29420,16936,UDP,123,Data,DNS
26002,28176,ICMP,1122,Data,HTTP
2950,24698,ICMP,852,Control,FTP
16982,36272,TCP,532,Data,DNS
56094,30353,TCP,186,Data,DNS
34785,14115,UDP,442,Data,FTP
49618,59679,TCP,183,Control,DNS
42185,47458,TCP,1112,Control,DNS
65530,26538,TCP,584,Data,HTTP
25264,2343,ICMP,1213,Control,HTTP
3099,61836,TCP,1425,Control,FTP
55223,53614,UDP,677,Control,HTTP
52102,18622,TCP,95,Data,FTP
22437,48454,TCP,555,Control,FTP
37237,11271,TCP,1351,Control,DNS
